FRN,ProviderName,StateAbbr,TechCode,records,blocks
0001731280,Yelcot Telephone Company,AR,10,782,782
0001731280,Yelcot Telephone Company,AR,50,40,40
0001731470,"Puerto Rico Telephone Company, Inc.",PR,11,32262,32262
0001731470,"Puerto Rico Telephone Company, Inc.",PR,12,10807,10807
0001731470,"Puerto Rico Telephone Company, Inc.",PR,30,43884,43884
0001731470,"Puerto Rico Telephone Company, Inc.",PR,50,2142,2142
0001731710,Tri-County Telephone  Co. Inc.,AR,10,342,342
0001731785,Southwest Arkansas Telephone Cooperative Inc,AR,11,934,934
0001731785,Southwest Arkansas Telephone Cooperative Inc,AR,50,1017,1017
0001731785,Southwest Arkansas Telephone Cooperative Inc,AR,70,50,50
0001731785,Southwest Arkansas Telephone Cooperative Inc,TX,50,110,110
0001731850,Northern Arkansas Telephone Company Inc,AR,10,1102,1102
0001731850,Northern Arkansas Telephone Company Inc,AR,30,2,2
0001731850,Northern Arkansas Telephone Company Inc,AR,50,466,466
0001732668,Prairie Grove Telephone Company,AR,11,1544,1544
0001732668,Prairie Grove Telephone Company,AR,12,705,705
0001732668,Prairie Grove Telephone Company,AR,50,86,86
0001742170,"Franklin Telephone Co., Inc.",MS,10,3317,3317
0001742170,"Franklin Telephone Co., Inc.",MS,50,555,555
0001742501,"Bruce Telephone Company,Inc.",MS,11,164,164
0001742501,"Bruce Telephone Company,Inc.",MS,50,73,73
0001745603,The Utilities Board of the City of Sylacauga,AL,50,50,50
0001745603,The Utilities Board of the City of Sylacauga,AL,70,2857,2857
0001752708,TV Cable Company of Andalusia Inc,AL,42,843,843
0001753557,"Knology Total Communications, Inc.",AL,10,326,326
0001753557,"Knology Total Communications, Inc.",AL,42,89,89
0001753870,Pine Belt Telephone Co Inc,AL,10,269,269
0001753938,Moundville Telephone Company,AL,11,272,272
0001753938,Moundville Telephone Company,AL,50,4,4
0001754209,"Pine Belt Cellular, Inc. dba/Pine Belt Wireless",AL,70,6,6
0001754738,"Farmers Telecommunications Cooperative, Inc.",AL,11,2965,2965
0001754738,"Farmers Telecommunications Cooperative, Inc.",AL,12,9,9
0001754738,"Farmers Telecommunications Cooperative, Inc.",AL,50,2570,2570
0001756089,"Millry Telephone Co., Inc.",AL,10,1264,1264
0001756089,"Millry Telephone Co., Inc.",AL,20,96,96
0001762582,Columbia Power and Water System,TN,42,685,685
0001762939,BRISTOL TENNESSEE ESSENTIAL SERVICES,TN,50,3304,3304
0001768159,"Advantage Cellular Systems, Inc.",TN,50,184,184
0001770783,Infostructure Inc,TN,42,567,567
0001772888,Ardmore Telephone Company Inc,AL,10,1077,1077
0001772888,Ardmore Telephone Company Inc,TN,10,798,798
0001773225,"HIGHLAND TELEPHONE COOPERATIVE, INC.",KY,50,732,732
0001773225,"HIGHLAND TELEPHONE COOPERATIVE, INC.",TN,50,2712,2712
0001773464,"Ben Lomand Rural Telephone Coop., Inc.",TN,10,934,934
0001773464,"Ben Lomand Rural Telephone Coop., Inc.",TN,50,2722,2722
0001773670,Twin Lakes Telephone Cooperative Corporation,TN,11,2878,2878
0001773670,Twin Lakes Telephone Cooperative Corporation,TN,12,1925,1925
0001773670,Twin Lakes Telephone Cooperative Corporation,TN,30,3277,3277
0001773670,Twin Lakes Telephone Cooperative Corporation,TN,50,976,976
0001775295,Brindlee Mountain Telephone LLC,AL,10,738,738
0001775295,Brindlee Mountain Telephone LLC,AL,20,738,738
0001775295,Brindlee Mountain Telephone LLC,AL,50,129,129
0001778893,Glasgow Electric Plant Board,KY,42,419,419
0001779420,HENDERSON MUNICIPAL POWER & LIGHT,KY,50,636,636
0001779420,HENDERSON MUNICIPAL POWER & LIGHT,KY,70,909,909
0001779594,City of Williamstown,KY,42,108,103
0001779594,City of Williamstown,KY,70,146,146
0001783414,Owensboro Municipal Utilities,KY,50,866,866
0001783612,City of Russellville Electric Plant Board,KY,50,847,847
0001783612,City of Russellville Electric Plant Board,KY,70,847,847
0001783653,Franklin Electric Plant Board,KY,50,142,142
0001786706,Kentucky RSA #3 Cellular General Partnership,KY,70,36053,28236
0001787480,"Big Sandy Broadband, Inc.",KY,42,580,580
0001788207,Mobile Communications Service of Bowling Green Inc,KY,70,1,1
0001789080,Inter-Mountain Cable Inc,KY,40,1075,1075
0001789080,Inter-Mountain Cable Inc,VA,40,112,112
0001791995,Coalfields Telephone Company,KY,10,250,250
0001791995,Coalfields Telephone Company,KY,20,6,6
0001792563,Harlan Community Television Inc,KY,42,960,960
0001792621,West Kentucky Rural Telephone Coop Corp Inc,KY,50,3019,3019
0001792621,West Kentucky Rural Telephone Coop Corp Inc,TN,50,1141,1141
0001792696,South Central Telephone Coop Inc,KY,11,1764,1764
0001792696,South Central Telephone Coop Inc,KY,50,882,882
0001792787,Mountain Rural Telephone Cooperative Corporation,KY,50,2206,2206
0001813369,Fort Pierce Utilities Authority,FL,50,18,18
0001813369,Fort Pierce Utilities Authority,FL,70,1,1
0001824325,"City of LaGrange, Georgia",GA,50,207,207
0001824606,"GTC, Inc.",AL,10,180,180
0001824606,"GTC, Inc.",AL,11,239,239
0001824606,"GTC, Inc.",FL,10,208,208
0001824606,"GTC, Inc.",FL,11,4485,4485
0001824606,"GTC, Inc.",FL,50,286,286
0001824606,"GTC, Inc.",GA,10,15,15
0001824804,Verizon Florida LLC,FL,10,29763,29763
0001824804,Verizon Florida LLC,FL,50,38742,38742
0001825124,"Cairo, City of",GA,42,339,339
0001825124,"Cairo, City of",GA,50,4,4
0001833193,Plant Telephone Company,GA,11,658,658
0001833193,Plant Telephone Company,GA,12,9,9
0001833193,Plant Telephone Company,GA,20,2,2
0001834696,"Cox Communications, Inc",AR,42,12567,12567
0001834696,"Cox Communications, Inc",AZ,42,56644,56644
0001834696,"Cox Communications, Inc",CA,42,29011,29011
0001834696,"Cox Communications, Inc",CT,42,6029,6029
0001834696,"Cox Communications, Inc",DC,42,15,15
0001834696,"Cox Communications, Inc",FL,42,13983,13983
0001834696,"Cox Communications, Inc",GA,42,5380,5380
0001834696,"Cox Communications, Inc",IA,42,1450,1450
0001834696,"Cox Communications, Inc",ID,42,728,728
0001834696,"Cox Communications, Inc",KS,42,28664,28664
0001834696,"Cox Communications, Inc",LA,42,36260,36260
0001834696,"Cox Communications, Inc",MA,42,98,98
0001834696,"Cox Communications, Inc",NC,42,23,23
0001834696,"Cox Communications, Inc",NE,42,12109,12109
0001834696,"Cox Communications, Inc",NV,42,17042,17042
0001834696,"Cox Communications, Inc",OH,42,2088,2088
0001834696,"Cox Communications, Inc",OK,42,29955,29955
0001834696,"Cox Communications, Inc",RI,42,18519,18519
0001834696,"Cox Communications, Inc",VA,42,34154,34154
0001844554,MCNC,NC,50,236,236
0001855287,Ringgold Telephone Company,GA,10,342,342
0001855287,Ringgold Telephone Company,GA,12,141,141
0001855287,Ringgold Telephone Company,GA,50,217,217
0001855337,"Citizens Telephone Company, Inc.",GA,10,445,445
0001855337,"Citizens Telephone Company, Inc.",GA,20,1,1
0001855337,"Citizens Telephone Company, Inc.",GA,30,3,3
0001855337,"Citizens Telephone Company, Inc.",GA,40,63,63
0001855337,"Citizens Telephone Company, Inc.",GA,50,45,45
0001856145,"Windstream Accucomm Telecommunications, LLC",GA,10,365,365
0001856236,Public Service Telephone Company,GA,10,4102,4102
0001856400,Darien Telephone Company Inc.,GA,10,100,100
0001856400,Darien Telephone Company Inc.,GA,42,329,329
0001856400,Darien Telephone Company Inc.,GA,50,113,113
0001856426,Brantley Telephone Company Inc,GA,50,946,946
0001856483,CHICKAMAUGA TELEPHONE CORPORATION,GA,10,309,309
0001856483,CHICKAMAUGA TELEPHONE CORPORATION,GA,50,120,120
0001856566,Hart Telephone Company,GA,10,546,546
0001856566,Hart Telephone Company,GA,40,498,498
0001856673,"Pineland Telephone Cooperative, Inc.",GA,11,997,997
0001856673,"Pineland Telephone Cooperative, Inc.",GA,50,3049,3049
0001857598,Wilkes Telephone & Electric Co.,GA,50,1742,1742
0001858760,"ETC Communications, LLC",GA,10,280,280
0001858760,"ETC Communications, LLC",GA,40,1826,1826
0001858760,"ETC Communications, LLC",NC,40,2,2
0001858760,"ETC Communications, LLC",TN,10,1,1
0001858760,"ETC Communications, LLC",TN,40,225,225
0001858760,Ellijay Telephone Co,GA,10,639,639
0001858760,Ellijay Telephone Co,GA,40,74,74
0001884162,"SCANA Communications, Inc.",GA,50,1,1
0001884162,"SCANA Communications, Inc.",SC,50,174,174
0001886464,"Sandhill Telephone Coop., Inc.",SC,12,3015,3015
0001886704,"Hargray Telephone Co., Inc.",SC,10,723,713
0001886704,"Hargray Telephone Co., Inc.",SC,20,69,69
0001886704,"Hargray Telephone Co., Inc.",SC,40,607,596
0001886704,"Hargray Telephone Co., Inc.",SC,50,292,290
0001886860,Palmetto Rural Telephone Cooperative Inc,SC,10,1121,1121
0001886860,Palmetto Rural Telephone Cooperative Inc,SC,50,1193,1193
0001886944,"Horry Telephone Cooperative, Inc",SC,10,6020,6020
0001886944,"Horry Telephone Cooperative, Inc",SC,12,456,456
0001886944,"Horry Telephone Cooperative, Inc",SC,42,5098,5098
0001886944,"Horry Telephone Cooperative, Inc",SC,50,3254,3254
0001886977,"West Carolina Rural Telephone Cooperative, Inc.",SC,10,15,15
0001886977,"West Carolina Rural Telephone Cooperative, Inc.",SC,50,982,982
0001887025,"Farmers Telephone Cooperative, Inc.",SC,11,8621,8621
0001887025,"Farmers Telephone Cooperative, Inc.",SC,12,742,742
0001887025,"Farmers Telephone Cooperative, Inc.",SC,50,1558,1558
0001887116,"Fairfield Communications, Inc.",SC,42,1588,1587
0001887116,"Fairfield Communications, Inc.",SC,50,63,63
0001887140,Piedmont Rural Telephone Cooperative Inc,SC,10,712,712
0001887728,"Chesnee Telephone Company, Inc. d/b/a Chesnee Communications",SC,10,362,362
0001887728,"Chesnee Telephone Company, Inc. d/b/a Chesnee Communications",SC,40,290,290
0001888718,"Comporium, Inc.",SC,11,2100,2100
0001888718,"Comporium, Inc.",SC,30,2191,2191
0001888718,"Comporium, Inc.",SC,42,2962,2962
0001888718,"Comporium, Inc.",SC,50,309,309
0001889245,Lancaster Telephone Company,SC,11,1946,1946
0001889245,Lancaster Telephone Company,SC,30,1930,1930
0001889245,Lancaster Telephone Company,SC,42,1770,1770
0001889245,Lancaster Telephone Company,SC,50,78,78
0001889617,Fort Mill Telephone Company,SC,11,759,759
0001889617,Fort Mill Telephone Company,SC,30,776,776
0001889617,Fort Mill Telephone Company,SC,42,858,858
0001889617,Fort Mill Telephone Company,SC,50,431,431
0001912138,Tri-County Telephone Membership Corp.,NC,20,1,1
0001912138,Tri-County Telephone Membership Corp.,NC,50,298,298
0001912138,Tri-County Telephone Membership Corp.,NC,70,58,58
0001913979,Town of Pineville,NC,10,99,99
0001913979,Town of Pineville,NC,50,10,10
0001951144,Atlantic Telephone Membership Corporation,NC,11,3103,3103
0001951144,Atlantic Telephone Membership Corporation,NC,12,145,145
0001951144,Atlantic Telephone Membership Corporation,NC,20,3077,3077
0001951144,Atlantic Telephone Membership Corporation,NC,42,1691,1691
0001951144,Atlantic Telephone Membership Corporation,NC,50,321,321
0001951284,Randolph Telephone Membership Corp,NC,11,264,264
0001951284,Randolph Telephone Membership Corp,NC,50,977,977
0001952555,Skyline Telephone Membership Corporation,NC,10,1724,1724
0001952555,Skyline Telephone Membership Corporation,NC,20,6,6
0001952555,Skyline Telephone Membership Corporation,NC,50,1227,1227
0001952555,Skyline Telephone Membership Corporation,TN,10,52,52
0001952555,Skyline Telephone Membership Corporation,VA,10,10,10
0001952605,Surry Telephone Membership Corporation,NC,11,1883,1883
0001952605,Surry Telephone Membership Corporation,NC,42,180,180
0001952605,Surry Telephone Membership Corporation,NC,50,571,571
0001959758,"Windstream Lexcom Communications, Inc.",NC,10,1154,1154
0001960962,Star Telephone Membership Corp,NC,11,2472,2472
0001960962,Star Telephone Membership Corp,NC,50,751,751
0001961416,CITIZENS TELEPHONE CO.,NC,11,984,984
0001961416,CITIZENS TELEPHONE CO.,NC,30,1113,1113
0001961416,CITIZENS TELEPHONE CO.,NC,42,341,341
0001961416,CITIZENS TELEPHONE CO.,NC,50,1,1
0001962588,Verizon South Inc.,NC,10,15,15
0002008043,Hardy Telecommunications Inc,WV,10,1082,1082
0002008043,Hardy Telecommunications Inc,WV,20,1,1
0002008043,Hardy Telecommunications Inc,WV,50,1129,1129
0002008043,Hardy Telecommunications Inc,WV,70,407,407
0002009405,West Side Telecommunications,PA,11,9,9
0002009405,West Side Telecommunications,WV,11,203,203
0002009405,West Side Telecommunications,WV,12,1,1
0002009405,West Side Telecommunications,WV,50,4,4
0002031698,Buggs Island Telephone Cooperative,NC,10,25,25
0002031698,Buggs Island Telephone Cooperative,NC,70,2,2
0002031698,Buggs Island Telephone Cooperative,VA,10,1049,1049
0002031698,Buggs Island Telephone Cooperative,VA,70,6923,6923
0002061653,Pembroke Telephone Cooperative,VA,10,491,491
0002064145,Shenandoah Telecommunications Company,MD,42,597,597
0002064145,Shenandoah Telecommunications Company,MD,50,727,727
0002064145,Shenandoah Telecommunications Company,PA,50,132,132
0002064145,Shenandoah Telecommunications Company,VA,42,9616,9616
0002064145,Shenandoah Telecommunications Company,VA,50,5725,5725
0002064145,Shenandoah Telecommunications Company,WV,42,5587,5587
0002064145,Shenandoah Telecommunications Company,WV,50,4842,4842
0002069862,Scott County Telephone Cooperative,TN,10,2,2
0002069862,Scott County Telephone Cooperative,TN,50,13,13
0002069862,Scott County Telephone Cooperative,VA,10,401,401
0002069862,Scott County Telephone Cooperative,VA,50,744,744
0002071116,Peoples Mutual Telephone Co,VA,11,971,971
0002071579,New Hope Telephone Cooperative,VA,10,251,251
0002072668,Shenandoah Telephone Company,VA,11,2018,2018
0002072668,Shenandoah Telephone Company,VA,30,2018,2018
0002072668,Shenandoah Telephone Company,VA,50,951,951
0002073203,Verizon Virginia LLC,VA,10,82205,82205
0002073203,Verizon Virginia LLC,VA,50,35853,35853
0002109213,"Verizon Washington, DC Inc.",DC,10,4628,4628
0002109213,"Verizon Washington, DC Inc.",DC,50,2632,2632
0002147098,Columbine Telecom Company,CO,10,356,356
0002147098,Columbine Telecom Company,CO,11,356,356
0002147098,Columbine Telecom Company,CO,70,237,237
0002151371,Two-Way Radio Service Inc,MD,70,15,15
0002154367,Antietam Cable Television,MD,42,2755,2755
0002154367,Antietam Cable Television,MD,50,29,29
0002154706,"Smith Bagley, Inc.",AZ,70,236,236
0002154706,"Smith Bagley, Inc.",NM,70,9,9
0002166825,Verizon Maryland LLC,MD,10,59292,59292
0002166825,Verizon Maryland LLC,MD,50,35418,35418
0002212314,Kingdom Telephone Company,MO,11,1404,1404
0002212314,Kingdom Telephone Company,MO,50,436,436
0002212314,Kingdom Telephone Company,MO,70,4558,4558
0002285260,S&T TELEPHONE CO,KS,10,468,468
0002285260,S&T TELEPHONE CO,KS,12,687,687
0002285260,S&T TELEPHONE CO,KS,50,687,687
0002295400,Chanute City of,KS,50,575,575
0002320430,"Nex-Tech, Inc.",KS,50,4472,4472
0002320430,"Nex-Tech, Inc.",KS,70,13289,13289
0002323731,"KanOkla Communications, Inc.",KS,70,23621,23621
0002323731,"KanOkla Communications, Inc.",OK,70,6324,6324
0002324465,"Mobilcom Pittsburg, Inc.",KS,70,4926,4926
0002327153,United Communications Association Inc,KS,42,535,535
0002327153,United Communications Association Inc,KS,50,2,2
0002329662,"S&A Telephone Co., Inc.",KS,10,259,259
0002329662,"S&A Telephone Co., Inc.",KS,50,69,69
0002330843,"Elkhart Telephone Co., Inc.",KS,50,496,496
0002330843,"Elkhart Telephone Co., Inc.",OK,50,135,135
0002331262,"Blue Valley Tele-Communications, Inc.",KS,50,2850,2850
0002331262,"Blue Valley Tele-Communications, Inc.",NE,50,80,80
0002332930,"Cunningham Telephone Co., Inc.",KS,40,224,224
0002332930,"Cunningham Telephone Co., Inc.",KS,50,174,174
0002333649,Rainbow Telecommunications Association dba Rainbow Communications,KS,50,1100,1100
0002333672,"Wheat State Telephone, Inc.",KS,50,1502,1502
0002333839,"Golden Belt Telephone Association, Inc.",KS,11,5028,5028
0002333839,"Golden Belt Telephone Association, Inc.",KS,50,1712,1712
0002333888,"The Southern Kansas Telephone Company, Inc.",KS,10,2215,2215
0002333888,"The Southern Kansas Telephone Company, Inc.",KS,40,366,366
0002333888,"The Southern Kansas Telephone Company, Inc.",KS,50,111,111
0002334225,Craw Kan Telephone Cooperative Inc,KS,10,6475,6475
0002334225,Craw Kan Telephone Cooperative Inc,KS,50,2009,2009
0002334225,Craw Kan Telephone Cooperative Inc,KS,70,284,284
0002334225,Craw Kan Telephone Cooperative Inc,MO,10,1171,1171
0002334225,Craw Kan Telephone Cooperative Inc,MO,50,305,305
0002334225,Craw Kan Telephone Cooperative Inc,OK,10,95,95
0002334225,Craw Kan Telephone Cooperative Inc,OK,50,3,3
0002334407,Twin Valley Telephone Inc,KS,10,3012,3012
0002334407,Twin Valley Telephone Inc,KS,50,3012,3012
0002334795,PIONEER TELEPHONE ASSOCIATION INC,CO,11,32,32
0002334795,PIONEER TELEPHONE ASSOCIATION INC,KS,11,7116,7116
0002334795,PIONEER TELEPHONE ASSOCIATION INC,KS,42,2431,2431
0002334795,PIONEER TELEPHONE ASSOCIATION INC,KS,50,572,572
0002335099,United Telephone Assn Inc,KS,11,3032,3032
0002335099,United Telephone Assn Inc,KS,12,882,882
0002335099,United Telephone Assn Inc,KS,50,4,4
0002335099,United Telephone Assn Inc,OK,11,83,83
0002336105,Rural Telephone Service Co Inc dba Nex-Tech,KS,10,2815,2815
0002336105,Rural Telephone Service Co Inc dba Nex-Tech,KS,12,411,411
0002336105,Rural Telephone Service Co Inc dba Nex-Tech,KS,50,8065,8065
0002336105,Rural Telephone Service Co Inc dba Nex-Tech,NE,10,24,24
0002336105,Rural Telephone Service Co Inc dba Nex-Tech,NE,50,42,42
0002336360,"Eagle Communications, Inc.",CO,42,153,153
0002336360,"Eagle Communications, Inc.",CO,70,1,1
0002336360,"Eagle Communications, Inc.",KS,42,2520,2520
0002336360,"Eagle Communications, Inc.",KS,70,580,580
0002336360,"Eagle Communications, Inc.",NE,42,1191,1191
0002336360,"Eagle Communications, Inc.",NE,70,1,1
0002339976,Moundridge Telephone Co.,KS,10,639,639
0002339976,Moundridge Telephone Co.,KS,20,639,639
0002377901,"Pinpoint Wireless, Inc.",NE,70,718,718
0002387033,"Glenwood Network Services, Inc.",NE,10,539,539
0002387264,Benkelman Telephone Company Inc,KS,11,64,64
0002387264,Benkelman Telephone Company Inc,KS,50,1,1
0002387264,Benkelman Telephone Company Inc,NE,11,530,530
0002387264,Benkelman Telephone Company Inc,NE,50,233,233
0002387868,COZAD TELEPHONE COMPANY,NE,11,581,581
0002387868,COZAD TELEPHONE COMPANY,NE,50,392,392
0002388262,Glenwood Telephone Membership Corporation,NE,10,624,624
0002388262,Glenwood Telephone Membership Corporation,NE,50,1459,1459
0002388361,Edgar Rental Corp/ERC Communications,NE,70,1841,1841
0002388684,Three River Telco,NE,50,1397,1397
0002388684,Three River Telco,SD,50,37,37
0002388882,Northeast Nebraska Telephone Company,NE,50,5356,5356
0002388882,Northeast Nebraska Telephone Company,SD,50,35,35
0002392249,Hooper Telephone Company,NE,10,625,625
0002392249,Hooper Telephone Company,NE,50,33,33
0002393379,Diller Telephone Co,KS,11,65,65
0002393379,Diller Telephone Co,KS,70,76,76
0002393379,Diller Telephone Co,NE,11,324,324
0002393379,Diller Telephone Co,NE,41,125,125
0002393379,Diller Telephone Co,NE,50,293,293
0002393379,Diller Telephone Co,NE,70,12967,12967
0002393544,Cambridge Telephone Company,NE,10,10,10
0002393544,Cambridge Telephone Company,NE,50,746,746
